nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -2.382812499999999948e-03 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -2.382812499999999948e-03 -2.695312499999999792e-03 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -2.382812499999999948e-03 -2.656250000000000191e-03 -2.656250000000000191e-03 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -2.656250000000000191e-03 -2.617187500000000156e-03 -2.617187500000000156e-03 -2.617187500000000156e-03 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -2.617187500000000156e-03 -2.578125000000000121e-03 -2.617187500000000156e-03 -2.617187500000000156e-03 -2.617187500000000156e-03 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.661718749999999967e-01 2.190624999999999933e-01 nan 5.395312500000000178e-01 5.468359375000000355e-01 nan nan nan nan nan nan nan nan nan nan -2.382812499999999948e-03 -2.265624999999999844e-03 -2.265624999999999844e-03 -2.382812499999999948e-03 -2.500000000000000052e-03 -2.578125000000000121e-03 -2.617187500000000156e-03 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 9.929687500000000666e-02 1.260546875000000122e-01 1.662890625000000011e-01 2.557812500000000155e-01 3.984765625000000200e-01 4.249999999999999889e-01 nan nan nan nan nan nan nan nan nan nan 5.785156250000000194e-02 5.624999999999999792e-03 -4.687499999999999827e-04 -1.796875000000000078e-03 -2.226562499999999809e-03 -2.382812499999999948e-03 -2.539062500000000087e-03 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.083203125000000017e-01 1.511328124999999911e-01 2.604687500000000266e-01 3.924218749999999756e-01 4.192578124999999933e-01 4.364843749999999800e-01 3.406640624999999756e-01 nan nan nan nan nan nan 1.952734375000000078e-01 4.887109374999999978e-01 4.280859375000000133e-01 1.925390624999999967e-01 2.660156249999999847e-02 2.773437499999999861e-03 nan -2.148437500000000173e-03 -2.382812499999999948e-03 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.667968750000000111e-01 3.425000000000000266e-01 4.015234375000000244e-01 4.246093750000000111e-01 4.483203124999999845e-01 4.641796874999999933e-01 4.676562499999999956e-01 2.783203125000000000e-01 2.451562499999999922e-01 nan nan nan 9.926953124999999822e-01 5.703125000000000000e-01 5.820312500000000000e-01 4.928906250000000266e-01 2.268749999999999933e-01 6.707031250000000666e-02 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 4.467187499999999978e-01 4.422265624999999756e-01 4.506640625000000178e-01 4.674218749999999867e-01 4.867968750000000178e-01 4.991796875000000244e-01 5.013671874999999778e-01 2.746484375000000089e-01 nan nan nan nan 9.556249999999999467e-01 8.199609374999999867e-01 6.818750000000000089e-01 5.569140624999999734e-01 2.566406250000000111e-01 1.170312500000000033e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 4.851562500000000111e-01 5.495312500000000266e-01 5.101171875000000133e-01 5.060546875000000444e-01 5.183203124999999911e-01 5.357812499999999867e-01 5.401171875000000400e-01 5.361718749999999645e-01 3.426562499999999956e-01 1.108984375000000022e-01 nan nan nan 9.967187499999999867e-01 8.869140625000000444e-01 7.633203124999999867e-01 6.069921874999999467e-01 2.733593750000000155e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 6.513281250000000355e-01 6.079687499999999467e-01 5.710937499999999556e-01 5.629296875000000533e-01 5.726171875000000133e-01 5.863281249999999778e-01 5.879296874999999645e-01 5.782421875000000044e-01 5.678515625000000178e-01 8.421874999999999500e-02 nan nan nan 9.694921874999999911e-01 9.287890625000000400e-01 8.742578125000000089e-01 6.644531249999999778e-01 3.255859374999999778e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 6.728125000000000355e-01 6.767968749999999645e-01 6.261718750000000444e-01 6.192968749999999689e-01 6.287890624999999956e-01 6.383203124999999867e-01 6.411328124999999822e-01 6.366406249999999600e-01 6.362890624999999467e-01 nan nan nan 6.298828125000000000e-01 7.689453124999999778e-01 9.836718749999999734e-01 9.856249999999999734e-01 7.237500000000000044e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 4.273437500000000222e-01 7.019921875000000311e-01 7.078124999999999556e-01 6.846484375000000400e-01 6.773437500000000222e-01 6.832421874999999867e-01 6.887890625000000488e-01 6.998437499999999867e-01 7.356249999999999734e-01 8.384374999999999467e-01 nan nan nan 5.453124999999999778e-01 8.705859375000000178e-01 9.816796875000000089e-01 9.860546875000000266e-01 6.986328124999999778e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 3.857421875000000000e-01 5.255859375000000444e-01 7.241015625000000178e-01 7.391796874999999600e-01 7.380859374999999556e-01 7.298437500000000133e-01 7.251562499999999467e-01 7.282031249999999512e-01 7.455078124999999778e-01 8.563281249999999956e-01 9.689843750000000089e-01 nan nan nan 7.450781250000000355e-01 9.721874999999999822e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.800390625000000133e-01 4.183984374999999978e-01 5.377734374999999512e-01 7.035156249999999778e-01 7.641796874999999822e-01 7.709765625000000178e-01 7.617578124999999645e-01 7.537890624999999956e-01 7.505859375000000222e-01 7.585156250000000266e-01 7.928906249999999600e-01 8.302734375000000444e-01 nan nan 7.707421875000000089e-01 9.245703124999999911e-01 9.476953125000000533e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 4.062500000000000000e-01 4.592187500000000089e-01 5.638671874999999778e-01 7.081250000000000044e-01 7.895312500000000178e-01 8.106250000000000400e-01 8.017187500000000355e-01 7.762109375000000311e-01 7.606640624999999600e-01 7.558203125000000355e-01 7.589453124999999689e-01 nan nan nan 8.909375000000000488e-01 9.108593750000000266e-01 9.244531249999999867e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 7.378906250000000222e-02 4.654687499999999867e-01 5.170703125000000178e-01 6.113281250000000000e-01 7.583203124999999822e-01 8.023437500000000222e-01 8.360937499999999689e-01 8.549999999999999822e-01 7.924218750000000533e-01 7.608593750000000044e-01 7.464843749999999778e-01 7.378515624999999467e-01 7.249218750000000488e-01 nan 8.412890625000000178e-01 8.716015624999999822e-01 8.965234374999999645e-01 9.080859374999999956e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 8.375000000000000500e-02 5.517187500000000355e-01 5.987500000000000044e-01 6.803515624999999512e-01 7.681640625000000222e-01 7.897656250000000266e-01 8.175000000000000044e-01 8.333984374999999778e-01 7.833593749999999689e-01 7.469140625000000311e-01 7.307031250000000089e-01 7.219531249999999734e-01 7.306640625000000444e-01 7.763671875000000000e-01 8.158984375000000178e-01 8.522656250000000266e-01 8.845312499999999911e-01 8.878125000000000044e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 6.610937500000000355e-01 7.081250000000000044e-01 7.439062499999999911e-01 7.494531250000000533e-01 7.607421875000000000e-01 7.731640625000000266e-01 7.776953125000000133e-01 7.321093749999999512e-01 7.126171875000000266e-01 7.058203124999999911e-01 7.061718750000000044e-01 7.212890625000000222e-01 7.553515625000000178e-01 7.939843749999999645e-01 8.331640624999999689e-01 8.739062499999999956e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 5.526562499999999600e-01 6.266406249999999512e-01 7.145703125000000266e-01 6.956640625000000133e-01 7.152734375000000533e-01 7.273437499999999556e-01 7.261718750000000222e-01 7.157812500000000355e-01 6.777734374999999645e-01 6.539453124999999867e-01 6.648828125000000311e-01 6.722656249999999778e-01 6.831249999999999822e-01 7.010156250000000311e-01 7.303125000000000311e-01 7.688281249999999734e-01 8.101953124999999867e-01 8.605078124999999689e-01 8.706249999999999822e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.114453125000000044e-01 1.570312500000000111e-01 2.014453125000000011e-01 3.370703125000000244e-01 5.247656250000000133e-01 5.641796875000000266e-01 6.378125000000000044e-01 7.026562499999999822e-01 6.963281249999999645e-01 6.782421874999999822e-01 6.495312500000000044e-01 6.298828125000000000e-01 6.148046874999999467e-01 6.323828124999999467e-01 6.507031250000000488e-01 6.711328125000000089e-01 6.994140625000000444e-01 7.373046875000000000e-01 7.783593749999999645e-01 8.304296875000000133e-01 8.710937500000000000e-01 8.782421875000000488e-01 nan nan nan nan nan nan nan 4.304296874999999911e-01 4.355078124999999800e-01 4.397656249999999933e-01 4.392578125000000111e-01 4.357812500000000089e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 6.238281250000000250e-02 9.261718750000000333e-02 1.180859375000000017e-01 1.948437500000000100e-01 4.119531249999999756e-01 4.493359375000000044e-01 5.192578125000000266e-01 6.401562499999999822e-01 6.749218750000000044e-01 6.567578124999999822e-01 6.200781250000000355e-01 6.026171875000000400e-01 5.939843750000000089e-01 5.968359374999999689e-01 6.124218750000000044e-01 6.337890625000000000e-01 6.624609375000000133e-01 7.008203124999999867e-01 7.423828125000000444e-01 7.889062500000000311e-01 8.415234375000000266e-01 8.882812500000000222e-01 9.073828124999999689e-01 nan nan nan nan nan nan 4.775390625000000000e-01 4.774218749999999956e-01 4.679296875000000244e-01 4.569921874999999800e-01 4.456640625000000133e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 3.730468750000000278e-02 3.343750000000000194e-02 6.765625000000000111e-02 1.775390625000000111e-01 3.635937499999999933e-01 4.090234374999999756e-01 4.586718750000000067e-01 5.004687500000000178e-01 5.328125000000000222e-01 5.794921874999999778e-01 5.684375000000000400e-01 5.599218750000000133e-01 5.510156250000000089e-01 5.634375000000000355e-01 5.860937499999999689e-01 6.182031249999999645e-01 6.597265624999999467e-01 7.047656249999999512e-01 7.548828125000000000e-01 8.085937500000000000e-01 8.622265624999999600e-01 9.062500000000000000e-01 9.491406249999999600e-01 9.588671874999999956e-01 nan nan nan nan 5.665624999999999689e-01 5.414453125000000533e-01 5.133593749999999512e-01 4.860156250000000067e-01 4.566015625000000022e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.091406250000000050e-01 3.398046874999999800e-01 3.639453125000000067e-01 4.027734374999999978e-01 4.570312500000000000e-01 5.229296875000000178e-01 5.333203125000000044e-01 5.253906250000000000e-01 5.126171874999999600e-01 5.048437500000000355e-01 5.261328124999999911e-01 5.616406250000000044e-01 6.106640625000000488e-01 6.629687499999999956e-01 7.188281250000000400e-01 7.773828124999999645e-01 8.352343749999999734e-01 8.896093750000000355e-01 9.343359374999999911e-01 nan nan nan nan 7.445312499999999778e-01 6.719921875000000044e-01 6.175781249999999778e-01 5.751562500000000355e-01 5.386328124999999467e-01 3.668359374999999867e-01 2.099609375000000000e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 3.132421874999999911e-01 3.685546874999999778e-01 4.553515624999999734e-01 4.967968750000000266e-01 5.061718750000000488e-01 5.050781250000000444e-01 4.991796875000000244e-01 4.935937499999999978e-01 4.909765624999999911e-01 4.912109375000000000e-01 5.324999999999999734e-01 5.959375000000000089e-01 6.755468749999999911e-01 7.415625000000000133e-01 8.071093750000000178e-01 8.782421875000000488e-01 9.337109375000000044e-01 9.540625000000000355e-01 nan 9.280859375000000133e-01 8.713671874999999734e-01 7.985937499999999911e-01 7.338281250000000533e-01 6.806640625000000000e-01 6.336328125000000311e-01 5.659765624999999467e-01 3.285937500000000178e-01 1.822656249999999867e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 3.857812500000000200e-01 4.756640624999999845e-01 4.839062499999999822e-01 4.889062499999999867e-01 4.895312499999999734e-01 4.871484374999999756e-01 4.842578124999999956e-01 4.823437500000000155e-01 4.829296874999999822e-01 4.846484374999999734e-01 5.275781250000000089e-01 6.032421875000000266e-01 6.987109375000000178e-01 7.709765625000000178e-01 8.629687499999999512e-01 9.362109374999999512e-01 9.558984375000000311e-01 9.612890625000000133e-01 9.564453124999999778e-01 9.043359374999999645e-01 8.403125000000000178e-01 7.773046875000000355e-01 7.265234375000000355e-01 6.848828125000000488e-01 5.535156249999999556e-01 3.127343750000000089e-01 1.676562500000000067e-01 7.617187500000000000e-02 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 4.414843749999999845e-01 4.636718750000000111e-01 4.705859374999999956e-01 4.735937499999999800e-01 4.761328125000000022e-01 4.760156249999999978e-01 4.748046874999999889e-01 4.744531249999999756e-01 4.766406249999999845e-01 4.804296874999999800e-01 4.852734375000000155e-01 5.453515625000000533e-01 6.299218749999999645e-01 7.208593749999999689e-01 8.173437500000000355e-01 9.273046874999999467e-01 9.605859374999999867e-01 9.618359374999999600e-01 9.568750000000000311e-01 9.419531249999999467e-01 8.760546875000000400e-01 8.154296875000000000e-01 7.665625000000000355e-01 7.283593750000000311e-01 5.410156250000000000e-01 3.035156250000000111e-01 1.605859374999999978e-01 6.878906249999999778e-02 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 4.375781249999999845e-01 4.436718749999999933e-01 4.491015624999999956e-01 4.523046875000000244e-01 4.549218749999999756e-01 4.591796874999999889e-01 4.632812499999999778e-01 4.647656250000000155e-01 4.674218749999999867e-01 4.733203125000000067e-01 4.817578124999999933e-01 4.970703125000000000e-01 5.796875000000000222e-01 6.761718749999999778e-01 7.671484374999999467e-01 8.808593750000000000e-01 9.524609375000000488e-01 9.612109374999999734e-01 9.550781250000000000e-01 9.364843750000000355e-01 9.008203125000000533e-01 8.453906249999999512e-01 8.013671875000000222e-01 7.685937499999999645e-01 5.151562499999999822e-01 2.899999999999999800e-01 1.542968750000000000e-01 5.890625000000000028e-02 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 4.335937500000000000e-01 4.344921875000000155e-01 4.353906249999999756e-01 4.371875000000000067e-01 4.403515625000000155e-01 4.467968749999999822e-01 4.517968749999999867e-01 4.550390624999999800e-01 4.614453124999999822e-01 4.736328125000000000e-01 4.897265625000000178e-01 5.351953124999999645e-01 6.397265625000000400e-01 7.286718749999999689e-01 8.368750000000000355e-01 9.333593749999999911e-01 9.534765625000000133e-01 9.503125000000000044e-01 9.213671875000000178e-01 8.912109375000000222e-01 8.684765625000000488e-01 8.314453124999999778e-01 7.951953124999999734e-01 4.895703124999999933e-01 2.680859374999999822e-01 1.357421875000000000e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 4.268750000000000044e-01 4.273828124999999867e-01 4.262890624999999822e-01 4.249609375000000244e-01 4.248046875000000000e-01 4.312890624999999867e-01 4.368750000000000133e-01 4.427734374999999778e-01 4.501953125000000000e-01 4.599609375000000000e-01 4.762109374999999867e-01 4.999218750000000155e-01 6.103125000000000355e-01 6.978124999999999467e-01 7.911328125000000044e-01 8.838281249999999645e-01 9.355859374999999645e-01 9.333203125000000266e-01 9.032812500000000355e-01 8.789062500000000000e-01 8.685156250000000133e-01 8.589453124999999467e-01 7.879296875000000311e-01 4.480468750000000111e-01 2.281249999999999944e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 4.105078125000000133e-01 4.165234374999999822e-01 4.242578124999999978e-01 4.300390625000000133e-01 4.371484374999999867e-01 4.453906249999999845e-01 4.554296875000000133e-01 4.812109374999999911e-01 5.823828125000000133e-01 6.615234374999999778e-01 7.420703124999999956e-01 8.311718750000000044e-01 8.950000000000000178e-01 8.976562500000000444e-01 8.842187500000000533e-01 8.734374999999999778e-01 8.649609375000000266e-01 8.602734374999999600e-01 8.548828124999999778e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 4.025000000000000244e-01 4.040234375000000266e-01 4.109375000000000111e-01 4.173046874999999933e-01 4.241796875000000133e-01 4.307421874999999845e-01 4.376562500000000244e-01 4.400390625000000222e-01 5.316796875000000533e-01 6.053515624999999956e-01 6.565234374999999734e-01 7.411328124999999600e-01 8.219140624999999867e-01 8.803515625000000178e-01 8.742187500000000444e-01 8.669921874999999556e-01 8.603515625000000000e-01 8.568359374999999778e-01 8.544531250000000355e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 3.919921874999999778e-01 3.994140625000000000e-01 4.058984374999999867e-01 4.125390624999999978e-01 4.183203125000000133e-01 4.234765624999999867e-01 4.272265625000000178e-01 4.520703125000000155e-01 5.351953124999999645e-01 5.834375000000000533e-01 6.214453125000000133e-01 7.252343749999999867e-01 8.248828124999999512e-01 8.654687500000000089e-01 8.604296875000000400e-01 8.548828124999999778e-01 8.517968750000000089e-01 8.498828124999999734e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.008203124999999950e-01 3.850390624999999734e-01 3.908984374999999734e-01 3.970703125000000222e-01 4.033984374999999845e-01 4.081640624999999800e-01 4.133984374999999933e-01 4.169140625000000155e-01 4.209375000000000200e-01 4.670703124999999734e-01 5.255859375000000444e-01 5.760546874999999956e-01 6.765624999999999556e-01 7.735546875000000044e-01 8.521874999999999867e-01 8.541015625000000222e-01 8.482421875000000222e-01 8.443359375000000222e-01 8.432421875000000178e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 6.953125000000000104e-03 6.160156249999999833e-02 3.230078124999999911e-01 3.858203124999999845e-01 3.911328124999999822e-01 3.957421875000000089e-01 4.005859374999999889e-01 4.053906250000000044e-01 4.096484375000000178e-01 4.133203125000000089e-01 4.189843750000000200e-01 4.829687500000000022e-01 5.430859375000000044e-01 6.375781249999999956e-01 7.433593750000000444e-01 8.162500000000000311e-01 8.469921875000000488e-01 8.423046874999999822e-01 8.363671875000000533e-01 8.244140625000000444e-01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
